rowid,kepid,koi_disposition,koi_pdisposition,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,label
499,1871056,CONFIRMED,CANDIDATE,0,0,87.105456694375,216.21749,0.019,12.28915,266.8,3.42,511.0,16.17,29.0,6207.0,3.963,2.0783750000000003,292.04462,37.37624,13.038,1
500,1865042,CONFIRMED,CANDIDATE,0,0,3.4815917,132.98828,0.076,1.8069,135.2,1.17,1156.0,421.61,23.4,5405.0,4.374,1.022,290.68225,37.35511,13.615,1
501,2438502,FALSE POSITIVE,FALSE POSITIVE,1,0,8.360616221,172.264978,0.21,7.5385,5385.612499999999,40.35,1263.0,601.6,255.76250000000002,5463.0,3.79,2.0783750000000003,290.32791,37.726742,16.209,0
502,2309585,FALSE POSITIVE,FALSE POSITIVE,1,1,1.838514968,228.323880625,0.045,2.7391,2721.7,4.86,1426.0,974.1,63.7,5751.0,4.508,0.94,292.89935,37.656059,15.373,0
503,5780460,CONFIRMED,CANDIDATE,0,0,35.61760233,197.03573,0.009,8.4559,4634.9,5.17,456.0,10.19,155.0,5123.0,4.523,0.779,288.4165,41.0298,15.703,1
504,8244190,FALSE POSITIVE,FALSE POSITIVE,0,1,1.09206833,133.19403,0.469,1.8596,219.2,1.29,1611.0,1588.89,45.5,5639.0,4.551,0.859,295.51108,44.109261,14.495,0
505,8229696,CONFIRMED,CANDIDATE,0,0,10.12805158,139.1159,0.753,3.517,477.4,1.95,767.0,81.77,38.0,5676.0,4.548,0.82,290.5036,44.143581,14.743,1
506,8262210,FALSE POSITIVE,FALSE POSITIVE,1,1,1.613001111,178.52846,0.448,2.394,104.1,1.25,1680.0,1878.1,19.3,5580.0,4.223,1.205,300.32898,44.151119,13.945,0
507,10272640,CONFIRMED,CANDIDATE,0,0,3.770551475,228.323880625,0.053,3.8077,5385.612499999999,12.05,1302.0,679.75,100.8,6322.0,4.426,1.075,291.27563,47.329491,15.439,1
509,10223616,FALSE POSITIVE,FALSE POSITIVE,0,0,29.12436474,142.16154,1.181,3.4209,5385.612499999999,15.25,356.0,3.81,63.4,4457.0,4.767,0.481,297.39066,47.255711,15.187,0
510,8415745,FALSE POSITIVE,FALSE POSITIVE,1,1,31.82814583,228.323880625,1.276,2.917,4456.8,35.8,564.0,23.97,78.7,5908.0,4.507,0.92,284.99738,44.410198,15.582,0
511,8378634,FALSE POSITIVE,FALSE POSITIVE,1,1,3.629442796,134.70066,0.97,5.63,426.6,3.28,1434.0,1001.35,76.4,6506.0,4.336,1.217,296.29196,44.33226,13.055,0
513,8346392,CONFIRMED,CANDIDATE,0,0,5.72812616,135.18066,0.22,2.0295,643.4,1.38,569.0,24.74,20.8,4196.5,4.714,0.548,282.72406,44.34647,15.95,1
514,8288947,CONFIRMED,CANDIDATE,0,0,3.75574267,133.4333,0.127,2.2911,417.4,1.58,977.0,215.46,27.9,5311.0,4.588,0.788,287.47742,44.237511,15.764,1
515,2437804,FALSE POSITIVE,FALSE POSITIVE,1,1,7.45301717,131.77618,0.035,3.685,551.5,37.37,2595.0,2761.2975000000006,18.3,4475.0,3.7465000000000015,2.0783750000000003,290.25357,37.759418,14.158,0
516,8312852,FALSE POSITIVE,FALSE POSITIVE,0,1,7.44042933,134.76331,0.968,2.991,547.3,2.74,883.0,144.12,34.0,5815.0,4.54,0.877,296.30762,44.21146,15.24,0
517,9480189,CONFIRMED,CANDIDATE,0,0,6.581477136,174.787814,0.137,3.0896,2318.9,4.56,881.0,142.63,116.2,5188.0,4.4,0.973,297.31598,46.023258,15.471,1
518,11974540,CONFIRMED,CANDIDATE,0,0,24.669192732,132.864236,0.073,7.03515,5385.612499999999,56.65125,1485.0,1150.61,255.76250000000002,5313.0,3.7465000000000015,2.0783750000000003,297.00943,50.372318,13.224,1
519,9480189,CONFIRMED,CANDIDATE,0,0,2.382652873,170.66626,0.682,1.8888,705.4,2.74,1237.0,553.53,45.5,5188.0,4.4,0.973,297.31598,46.023258,15.471,1
520,9480189,CONFIRMED,CANDIDATE,0,0,24.66461416,189.02031,0.8,2.8579,2398.8,5.34,567.0,24.53,56.7,5188.0,4.4,0.973,297.31598,46.023258,15.471,1
521,9512687,CONFIRMED,CANDIDATE,0,0,11.51517167,174.85855,0.311,2.006,1357.4,2.9,657.0,43.96,53.2,5177.0,4.59,0.798,284.68887,46.172249,15.386,1
522,8644288,CONFIRMED,CANDIDATE,0,0,7.641567589,135.407564,0.027,3.41018,2269.7,4.91,899.0,154.25,255.76250000000002,5356.0,4.338,1.055,298.07944,44.746319,13.549,1
523,5738346,FALSE POSITIVE,FALSE POSITIVE,1,0,30.6113932,228.323880625,1.264,3.576,3472.0,19.68,317.0,2.38,37.5,4196.5,4.727,0.534,299.65094,40.973282,15.97,0
524,1725016,CONFIRMED,CANDIDATE,0,0,7.40742502,228.323880625,0.03,3.675,442.0,2.01,938.0,183.15,23.1,5922.0,4.474,0.961,292.26291,37.236992,15.242,1
525,1722276,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.919,4.1904,5385.612499999999,38.98,296.0,1.81,66.7,5367.0,3.783,2.057,291.69672,37.238041,14.645,0
526,892772,FALSE POSITIVE,FALSE POSITIVE,0,1,5.09246539,228.323880625,0.161,3.659,254.0,1.17,844.0,119.7,17.1,5037.0,4.547,0.751,291.15338,36.678841,15.162,0
527,1027438,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,145.83537,0.576,5.0,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,291.35403,36.784519,13.62,0
528,10268907,FALSE POSITIVE,FALSE POSITIVE,0,0,1.103971357,228.323880625,0.52,0.926,317.9,1.37,1471.0,1109.79,21.7,5409.0,4.609,0.746,289.71466,47.34222,15.732,0
529,5446285,CONFIRMED,CANDIDATE,0,0,10.916108342,133.009227,0.7699,3.6496,1479.0,3.93,758.0,78.19,255.76250000000002,5575.0,4.521,0.932,291.14807,40.669399,13.113,1
530,10166274,CONFIRMED,CANDIDATE,0,0,3.353732008,134.869597,0.051,1.4598,1264.7,1.65,615.0,33.76,47.8,4196.5,4.781,0.46,299.83041,47.157459,15.438,1
531,10166274,CONFIRMED,CANDIDATE,0,0,6.877446033,132.08426,0.79,1.3692,1632.3,2.05,484.0,12.95,39.6,4196.5,4.781,0.46,299.83041,47.157459,15.438,1
532,10166274,CONFIRMED,CANDIDATE,0,0,28.46464804,158.03986,0.035,2.6657,1629.8,1.87,301.0,1.95,28.9,4196.5,4.781,0.46,299.83041,47.157459,15.438,1
533,10153827,FALSE POSITIVE,FALSE POSITIVE,0,0,0.293630085,133.584241,1.2329,2.3857,2017.7,26.35,2503.0,2761.2975000000006,170.0,5665.0,4.554,0.843,296.33435,47.14558,15.822,0
534,5735762,CONFIRMED,CANDIDATE,0,0,42.89645024,146.0613,0.007,5.6897,555.3,2.0,448.0,9.54,66.8,5192.0,4.489,0.873,299.13922,40.94902,13.04,1
535,8302450,FALSE POSITIVE,FALSE POSITIVE,0,1,2.44199803,134.57095,0.856,2.759,251.7,1.44,1282.0,638.05,27.2,5970.0,4.564,0.796,292.85965,44.200642,15.282,0
537,8351704,CONFIRMED,CANDIDATE,0,0,7.09712124,136.34514,0.05,2.1059,369.5,0.74,425.0,7.73,18.3,4196.5,4.861,0.389,285.62854,44.31089,15.649,1
538,8299955,FALSE POSITIVE,FALSE POSITIVE,0,1,2.6827683,134.25535,0.769,2.957,79.8,1.19,1551.0,1366.57,26.7,6180.0,4.262,1.223,291.89075,44.223728,13.475,0
539,9513865,CONFIRMED,CANDIDATE,0,0,3.601465336,171.99184,0.021,2.2753,777.7,2.31,996.0,232.65,50.7,5052.0,4.48,0.855,285.39133,46.180939,15.733,1
543,9661877,FALSE POSITIVE,FALSE POSITIVE,1,1,20.42720701,176.71737,0.956,3.447,1273.0,4.42,674.0,48.72,36.7,6014.0,4.494,0.958,296.65915,46.382172,15.163,0
544,5728283,FALSE POSITIVE,FALSE POSITIVE,1,0,6.198273591,183.3731434,0.343,7.53837,5385.612499999999,19.81,985.0,222.23,255.76250000000002,6038.0,4.524,0.898,297.62027,40.943089,15.67,0
545,8127639,FALSE POSITIVE,FALSE POSITIVE,0,1,1.023471798,228.323880625,0.974,2.3499,861.4,3.78,1727.0,2103.09,63.0,5741.0,4.491,0.893,300.45575,43.934349,15.381,0
546,6047498,FALSE POSITIVE,FALSE POSITIVE,0,0,0.51872711,133.676312,1.199,1.252,714.1,19.07,1965.0,2761.2975000000006,93.3,5572.0,4.597,0.762,293.38556,41.349819,15.348,0
547,8125580,CONFIRMED,CANDIDATE,0,0,17.31711739,142.36094,0.684,3.1518,1473.0,2.04,454.0,10.07,35.9,4719.0,4.753,0.502,299.89722,43.903912,15.759,1
548,8158127,CONFIRMED,CANDIDATE,0,0,9.42889884,140.1046,0.011,4.4481,565.4,4.39,1163.0,432.9,50.4,5897.0,3.98,1.86,289.09689,44.004379,14.5,1
549,10158990,FALSE POSITIVE,FALSE POSITIVE,1,1,1.096583368,133.61436,0.421,2.1188,308.5,1.35,1474.0,1119.9,44.3,5222.0,4.528,0.763,297.78802,47.10107,14.867,0
550,10149023,FALSE POSITIVE,FALSE POSITIVE,1,0,9.95639775,134.29186,1.222,5.615,510.5,28.15,905.0,158.42,32.9,6161.0,4.454,1.053,294.76855,47.13279,15.22,0
553,10141900,CONFIRMED,CANDIDATE,0,0,1.196548464,132.53363,0.332,1.2592,224.6,1.25,1414.0,945.12,16.5,4999.0,4.49,0.843,292.14447,47.157349,15.692,1
554,8410727,CONFIRMED,CANDIDATE,0,0,11.47609015,135.39622,0.755,5.046,182.3,2.07,984.0,221.34,27.7,6071.0,4.202,1.41,282.2001,44.422298,13.908,1
555,8410727,CONFIRMED,CANDIDATE,0,0,25.2630467,134.18397,0.743,6.22,125.5,1.71,756.0,77.24,14.3,6071.0,4.202,1.41,282.2001,44.422298,13.908,1
556,8349405,FALSE POSITIVE,FALSE POSITIVE,0,0,7.1688266,136.23827,0.576,1.29,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,284.38562,44.391289,15.602,0
557,8278371,CONFIRMED,CANDIDATE,0,0,0.677374687,133.94573,0.132,1.8361,76.7,0.9,2099.0,2761.2975000000006,38.7,5718.0,4.395,1.037,281.76639,44.292549,13.326,1
558,8280511,CONFIRMED,CANDIDATE,0,0,10.43547031,134.82462,0.174,3.4167,210.2,1.22,759.0,78.35,36.7,5528.0,4.499,0.853,283.00296,44.284229,13.404,1
559,8280511,CONFIRMED,CANDIDATE,0,0,7.41084314,135.75425,0.064,3.245,124.1,0.94,850.0,123.4,25.6,5528.0,4.499,0.853,283.00296,44.284229,13.404,1
560,9710326,CONFIRMED,CANDIDATE,0,0,28.59914031,189.92667,0.009,3.6567,1585.1,1.83,298.0,1.87,53.8,4196.5,4.781,0.461,291.86285,46.42926,15.19,1
561,9761882,CONFIRMED,CANDIDATE,0,0,24.58716355,173.70572,0.648,3.984,907.5,2.37,530.0,18.72,35.6,5474.0,4.605,0.749,287.56967,46.56786,15.598,1
563,9766437,CONFIRMED,CANDIDATE,0,0,12.53248222,170.76535,0.668,4.0168,1145.9,3.24,775.0,85.15,66.7,5997.0,4.522,0.904,290.06799,46.57914,15.485,1
565,9775938,CONFIRMED,CANDIDATE,0,0,13.19720694,171.545479,0.568,3.4872,2141.4,4.18,642.0,40.03,116.2,4954.0,4.462,0.885,294.06848,46.57933,15.223,1
566,8644288,CONFIRMED,CANDIDATE,0,0,14.85890852,128.154869,0.255,3.5252,3269.0,5.94,720.0,63.52,255.76250000000002,5356.0,4.338,1.055,298.07944,44.746319,13.549,1
567,8158127,CONFIRMED,CANDIDATE,0,0,4.08897299,135.76402,0.374,3.585,157.9,2.36,1537.0,1317.96,19.0,5897.0,3.98,1.86,289.09689,44.004379,14.5,1
568,8176653,FALSE POSITIVE,FALSE POSITIVE,0,1,2.866680334,134.066374,0.968,1.1264,712.4,2.93,1045.0,282.64,43.0,5238.0,4.598,0.764,295.4722,44.077381,15.028,0
569,8174625,CONFIRMED,CANDIDATE,0,0,17.44486016,141.6802,0.871,4.445,826.9,3.24,679.0,50.32,46.0,5568.0,4.413,0.966,294.84384,44.077679,15.007,1
570,8183911,FALSE POSITIVE,FALSE POSITIVE,0,1,8.30697421,137.08254,1.151,2.76,158.7,37.99,1246.0,570.93,17.4,5300.0,3.7465000000000015,2.0783750000000003,297.49332,44.051868,13.838,0
571,8179973,FALSE POSITIVE,FALSE POSITIVE,0,0,2.49705175,135.3072596,0.576,3.79,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,296.48187,44.009151,10.565749999999998,0
572,10157458,CONFIRMED,CANDIDATE,0,0,7.33685101,138.5829,0.018,3.548,325.8,1.52,875.0,138.46,21.6,5795.0,4.554,0.848,297.39319,47.164631,15.302,1
574,10148521,FALSE POSITIVE,FALSE POSITIVE,0,1,1.204274435,134.05838,0.528,1.3362,185.8,1.19,1564.0,1413.91,34.7,5668.0,4.552,0.849,294.59613,47.197449,14.415,0
576,10122255,CONFIRMED,CANDIDATE,0,0,27.6652847,144.8714,0.004,6.633,469.2,2.21,641.0,39.94,36.1,6036.0,4.396,1.017,283.1846,47.15567,14.609,1
577,3124412,FALSE POSITIVE,FALSE POSITIVE,1,1,0.948950734,134.368152,1.246,4.0245,2133.0,36.87,2103.0,2761.2975000000006,238.6,6307.0,4.391,1.133,293.24384,38.27327,14.909,0
578,3835670,CONFIRMED,CANDIDATE,0,0,14.55730897,145.095012,0.036,7.7643,956.9,4.32,879.0,141.0,200.0,5774.0,4.159,1.412,286.6301,38.945599,13.397,1
579,10287248,FALSE POSITIVE,FALSE POSITIVE,1,0,4.722254104,178.243313,0.506,3.451,5385.612499999999,14.45,557.0,22.67,255.76250000000002,4196.5,4.776,0.488,296.69562,47.327309,13.987,0
580,10351767,FALSE POSITIVE,FALSE POSITIVE,0,0,0.635069939,134.0209283,1.25,2.07171,5385.612499999999,56.65125,2351.0,2761.2975000000006,255.76250000000002,6340.0,4.434,1.058,296.32028,47.40657,14.539,0
582,10342041,FALSE POSITIVE,FALSE POSITIVE,0,1,0.933746515,133.387415,1.262,6.6522,2936.6,25.54,1508.0,1222.25,255.76250000000002,5252.0,4.596,0.716,292.83301,47.495529,14.658,0
583,10514770,FALSE POSITIVE,FALSE POSITIVE,1,0,1.872421727,134.366162,0.917,1.5261,3018.9,5.65,1298.0,672.92,179.0,5337.0,4.486,0.825,281.5238,47.755341,15.29,0
584,9775938,CONFIRMED,CANDIDATE,0,0,33.6528474,147.8025,0.567,3.9616,1140.8,3.05,470.0,11.5,41.9,4954.0,4.462,0.885,294.06848,46.57933,15.223,1
585,9787239,CONFIRMED,CANDIDATE,0,0,5.90127815,171.40674,0.03,2.1979,1525.2,1.94,514.0,16.54,56.6,4196.5,4.75,0.498,297.84241,46.574268,15.801,1
586,9787239,CONFIRMED,CANDIDATE,0,0,8.75209691,170.63671,0.017,2.3742,1367.6,1.83,451.0,9.76,44.8,4196.5,4.75,0.498,297.84241,46.574268,15.801,1
587,9787239,CONFIRMED,CANDIDATE,0,0,22.78078241,155.20408,0.008,3.3002,1925.1,2.17,328.0,2.73,46.4,4196.5,4.75,0.498,297.84241,46.574268,15.801,1
588,9787239,CONFIRMED,CANDIDATE,0,0,2.896005211,133.61228,0.082,1.6776,614.1,1.23,652.0,42.53,28.6,4196.5,4.75,0.498,297.84241,46.574268,15.801,1
589,9787239,CONFIRMED,CANDIDATE,0,0,0.742957911,133.27936,0.162,0.6688,843.3,1.47,1026.0,262.51,45.3,4196.5,4.75,0.498,297.84241,46.574268,15.801,1
590,2309719,FALSE POSITIVE,FALSE POSITIVE,1,0,54.35635067,164.070221,1.142,6.4345,5385.612499999999,38.81,566.0,24.18,255.76250000000002,6161.0,4.281,1.255,292.93085,37.60664,12.899,0
591,2558363,FALSE POSITIVE,FALSE POSITIVE,0,1,0.54624855,178.5614,1.215,2.0543,639.7,18.93,1837.0,2677.36,42.9,5414.0,4.625,0.714,287.13388,37.83926,15.996,0
592,2716853,CONFIRMED,CANDIDATE,0,0,18.82744023,196.19088,0.025,4.664,1006.2,2.7,632.0,37.82,29.5,5687.0,4.538,0.86,292.26813,37.955639,15.762,1
593,2445154,FALSE POSITIVE,FALSE POSITIVE,0,1,8.4120069,139.64745,0.022,3.923,819.6,1.71,590.0,28.69,39.7,4502.0,4.668,0.621,291.85382,37.74192,15.156,0
594,2715135,CONFIRMED,CANDIDATE,0,0,5.747711909,133.29939,0.575,1.8923,820.1,1.86,641.0,40.07,51.7,4252.0,4.64,0.632,291.90326,37.90229,14.496,1
595,8644288,CONFIRMED,CANDIDATE,0,0,3.504691252,133.511941,0.741,1.9811,315.1,2.03,1165.0,435.21,67.5,5356.0,4.338,1.055,298.07944,44.746319,13.549,1
596,3247268,CONFIRMED,CANDIDATE,0,0,86.67856052,175.597013,0.291,10.1289,5385.612499999999,9.83,434.0,8.41,255.76250000000002,5822.0,4.351,1.081,294.4335,38.35545,14.696,1
598,3232859,FALSE POSITIVE,FALSE POSITIVE,1,1,8.387210055,138.903759,1.284,1.6477,4952.0,56.65125,1211.0,509.55,180.6,6089.0,4.044,1.795,290.862,38.35358,14.01,0
599,3098184,FALSE POSITIVE,FALSE POSITIVE,1,0,15.2384539,228.323880625,0.74,12.28915,5385.612499999999,9.84,829.0,111.67,56.0,6384.0,4.419,1.086,286.00031,38.284599,15.148,0
600,2720309,FALSE POSITIVE,FALSE POSITIVE,0,0,0.413334492,133.212225,1.2313,2.3808,2025.1,31.52,2509.0,2761.2975000000006,236.9,5973.0,4.465,1.016,293.02512,37.992641,14.784,0
601,10342065,FALSE POSITIVE,FALSE POSITIVE,0,1,0.93374614,133.388153,1.27,6.551,1717.5,56.65125,2797.125,2761.2975000000006,255.76250000000002,5438.0,3.7465000000000015,2.0783750000000003,292.84213,47.483829,13.964,0
602,10352945,FALSE POSITIVE,FALSE POSITIVE,0,1,6.47179275,228.323880625,0.014,6.788,402.5,2.08,1075.0,316.0,30.7,6341.0,4.446,1.033,296.69971,47.406731,15.403,0
604,10330115,CONFIRMED,CANDIDATE,0,0,13.21409607,140.58492,0.812,3.5641,1154.8,2.77,629.0,36.95,38.0,5333.0,4.62,0.728,287.65363,47.41481,15.987,1
605,10426656,CONFIRMED,CANDIDATE,0,0,6.05729966,135.92756,0.219,3.7419,385.2,1.94,947.0,189.98,35.1,5334.0,4.372,1.004,299.12753,47.59383,14.678,1
606,9820483,CONFIRMED,CANDIDATE,0,0,3.584101048,170.427829,0.045,2.7316,2608.1,4.66,1131.0,386.66,166.3,5739.0,4.518,0.922,286.48227,46.692451,15.954,1
607,9941662,CONFIRMED,CANDIDATE,1,0,1.763587535,120.5659254,0.512,3.16877,4590.6,21.42,2797.125,2761.2975000000006,255.76250000000002,7256.5,3.867,2.0783750000000003,286.97119,46.868359,10.565749999999998,1
608,7778437,CONFIRMED,CANDIDATE,0,0,5.014234733,133.174289,0.066,4.589,5385.612499999999,10.63,1308.0,692.13,255.76250000000002,6490.0,4.32,1.307,299.09753,43.497589,13.797,1
609,9823457,CONFIRMED,CANDIDATE,0,0,8.11528727,174.52257,0.916,3.211,834.9,3.1,879.0,140.92,59.1,5926.0,4.532,0.887,288.21194,46.615002,15.219,1
610,9823457,CONFIRMED,CANDIDATE,0,0,36.9250409,174.22246,0.838,4.9381,902.0,3.01,530.0,18.7,39.3,5926.0,4.532,0.887,288.21194,46.615002,15.219,1
611,2574201,FALSE POSITIVE,FALSE POSITIVE,1,1,37.4783492,157.31713,1.161,5.317,1467.9,10.05,262.0,1.12,18.3,4196.5,4.813,0.44,291.10846,37.857792,15.501,0
612,2166206,FALSE POSITIVE,FALSE POSITIVE,0,1,8.09695764,140.74216,1.165,3.319,283.5,34.0,1197.0,484.58,35.4,5949.0,4.024,1.707,292.73627,37.560341,13.295,0
615,2584163,CONFIRMED,CANDIDATE,0,0,14.5598556,135.95038,0.026,5.624,290.6,1.64,758.0,78.26,15.6,5959.0,4.46,0.966,293.25412,37.846191,15.16,1
616,4180280,CONFIRMED,CANDIDATE,0,0,4.176254191,133.090415,0.715,3.6716,1360.1,3.07,876.0,139.48,249.7,4957.0,4.594,0.776,296.52429,39.24976,13.698,1
617,3239636,FALSE POSITIVE,FALSE POSITIVE,0,1,0.528755447,133.38227,1.204,5.714,408.5,47.75,2797.125,2761.2975000000006,100.1,6151.0,3.92,1.954,292.58304,38.374378,14.662,0
618,2721030,CONFIRMED,CANDIDATE,0,0,6.10027621,135.58656,0.015,4.7476,766.6,2.59,990.0,227.15,43.2,5957.0,4.506,0.937,293.18454,37.969841,15.678,1
621,3340070,FALSE POSITIVE,FALSE POSITIVE,0,0,10.9110487,142.52714,0.9761,7.033,401.9,2.36,786.0,90.07,28.3,5903.0,4.546,0.864,290.89407,38.435032,15.172,0
622,7626506,CONFIRMED,CANDIDATE,0,0,8.408878137,134.006366,0.018,3.4967,798.9,2.28,809.0,101.22,147.2,5551.0,4.508,0.812,296.98102,43.209751,13.771,1
623,10426656,CONFIRMED,CANDIDATE,0,0,10.93725572,136.98549,0.866,3.0822,421.6,2.41,777.0,86.28,24.6,5334.0,4.372,1.004,299.12753,47.59383,14.678,1
624,10426656,CONFIRMED,CANDIDATE,0,0,2.97136658,134.38662,0.349,2.716,233.3,1.52,1200.0,490.13,25.6,5334.0,4.372,1.004,299.12753,47.59383,14.678,1
625,10528068,CONFIRMED,CANDIDATE,0,0,87.105456694375,173.94993,0.034,11.5372,898.3,3.08,350.0,3.53,97.4,5751.0,4.34,1.034,288.86823,47.75943,12.783,1
626,10468940,CONFIRMED,CANDIDATE,0,0,2.936527336,135.71829,0.524,1.771,352.3,1.92,1209.0,505.22,34.7,5359.0,4.375,1.002,291.30222,47.697762,14.968,1
627,9825625,CONFIRMED,CANDIDATE,0,0,7.03902016,175.73059,0.015,3.8633,529.8,2.45,1051.0,288.92,54.3,6321.0,4.434,1.058,289.4317,46.617531,15.067,1
628,9875711,CONFIRMED,CANDIDATE,0,0,8.360870704,175.64459,0.494,2.7144,2039.7,3.67,690.0,53.68,120.9,4743.0,4.516,0.81,283.86603,46.789589,15.223,1
629,7661409,FALSE POSITIVE,FALSE POSITIVE,0,1,3.14051153,178.4691,1.251,8.2806,1444.4,31.01,1306.0,689.48,139.5,6108.0,4.443,0.974,282.35324,43.335129,15.246,0
632,8176650,FALSE POSITIVE,FALSE POSITIVE,1,0,15.801100028,177.1533515,0.512,6.37505,5385.612499999999,15.61,614.0,33.6,255.76250000000002,5383.0,4.587,0.789,295.47067,44.010738,15.513,0
634,5899544,FALSE POSITIVE,FALSE POSITIVE,0,1,1.739428983,228.323880625,1.901,2.4894,5385.612499999999,56.65125,1268.0,612.49,130.0,5415.0,4.603,0.742,297.82956,41.141949,15.929,0
635,5963222,FALSE POSITIVE,FALSE POSITIVE,1,1,1.217266418,133.328666,0.878,3.3208,5385.612499999999,14.49,2378.0,2761.2975000000006,255.76250000000002,6631.0,4.145,1.638,292.76434,41.27528,13.371,0
636,5982353,FALSE POSITIVE,FALSE POSITIVE,1,0,19.563092517,134.3548284,0.842,6.9547,5385.612499999999,23.76,965.0,205.39,255.76250000000002,6208.0,3.959,1.831,297.52545,41.261841,11.115,0
637,6205468,FALSE POSITIVE,FALSE POSITIVE,1,1,3.7228551,179.30315,0.911,12.28915,2969.2,5.67,1118.0,368.33,255.76250000000002,5873.0,4.547,0.863,291.98337,41.555111,15.513,0
638,8506766,FALSE POSITIVE,FALSE POSITIVE,1,0,48.93786896,140.76639,0.981,6.5868,5385.612499999999,24.19,764.0,80.37,255.76250000000002,7066.0,4.094,1.761,295.94092,44.57835,13.96,0
639,3240706,FALSE POSITIVE,FALSE POSITIVE,1,1,5.48990788,134.10438,1.199,4.02,598.9,23.6,1039.0,275.65,36.7,5982.0,4.493,0.96,292.85608,38.37257,15.03,0
640,2853093,CONFIRMED,CANDIDATE,0,0,87.105456694375,198.00137,0.0,3.6734,4653.6,8.19,366.0,4.25,54.7,5778.0,4.285,1.213,291.57916,38.035831,15.435,1
641,3228824,FALSE POSITIVE,FALSE POSITIVE,0,1,0.73093905,228.323880625,0.018,2.8437,451.1,1.45,1488.0,1159.62,52.4,4768.0,4.588,0.711,289.76483,38.35236,15.736,0
642,3245969,CONFIRMED,CANDIDATE,0,0,11.39102358,137.70864,0.732,2.303,448.6,1.67,618.0,34.55,10.5,4983.0,4.617,0.728,294.11566,38.393478,15.681,1
643,3231341,CONFIRMED,CANDIDATE,0,0,12.33343853,137.58782,0.979,6.221,536.4,4.12,915.0,165.3,31.7,5896.0,4.197,1.24,290.41327,38.34375,14.925,1
644,10468940,CONFIRMED,CANDIDATE,0,0,8.01500821,134.8277,0.645,3.0137,363.0,2.0,865.0,132.46,28.6,5359.0,4.375,1.002,291.30222,47.697762,14.968,1
645,10341831,FALSE POSITIVE,FALSE POSITIVE,0,1,0.933749941,133.38422,1.225,6.606,415.3,12.93,919.0,168.44,88.8,4196.5,4.786,0.48,292.73892,47.49073,14.96,0
647,10337517,CONFIRMED,CANDIDATE,0,0,4.29263699,134.80018,0.454,2.7,61.4,0.68,991.0,227.69,11.4,5357.0,4.498,0.863,291.06293,47.484798,13.916,1
649,10485179,FALSE POSITIVE,FALSE POSITIVE,0,1,0.445275074,133.971372,0.639,2.276,254.7,1.21,1950.0,2761.2975000000006,86.3,5346.0,4.621,0.725,297.13327,47.628769,14.507,0
650,8561063,CONFIRMED,CANDIDATE,0,0,1.213770423,170.483645,0.83,0.5532,1821.0,0.78,525.0,18.03,111.4,4196.5,5.014499999999998,0.148,292.21906,44.61916,15.92,1
651,8561063,CONFIRMED,FALSE POSITIVE,1,0,0.453287416,133.869741,0.81,0.4445,1461.5,0.76,729.0,66.14,150.4,4196.5,5.014499999999998,0.148,292.21906,44.61916,15.92,1
652,8892910,FALSE POSITIVE,FALSE POSITIVE,1,0,10.810132734,132.95157,0.948,4.4618,5385.612499999999,13.95,985.0,222.68,255.76250000000002,6211.0,4.269,1.284,294.41245,45.130852,13.794,0
653,10657664,FALSE POSITIVE,FALSE POSITIVE,1,0,3.273699006,171.2385098,0.733,3.07626,5385.612499999999,22.36,2797.125,2761.2975000000006,255.76250000000002,7256.5,4.086,2.0783750000000003,288.49948,47.996471,13.234,0
654,3337351,FALSE POSITIVE,FALSE POSITIVE,1,1,7.047103499,175.03337,1.047,3.3208,5385.612499999999,51.86,955.0,196.62,255.76250000000002,5730.0,4.417,1.035,290.11569,38.40419,13.361,0
655,5802486,FALSE POSITIVE,FALSE POSITIVE,1,1,1.073917869,177.924088,1.266,2.4305,1926.6,33.01,1794.0,2450.63,137.5,5962.0,4.479,0.959,295.16049,41.0793,15.686,0
656,5817553,FALSE POSITIVE,FALSE POSITIVE,0,1,4.206096814,136.44854,1.239,10.7381,1298.1,32.66,1252.0,581.11,149.3,6306.0,4.426,1.076,298.47424,41.07589,14.081,0
657,5982368,FALSE POSITIVE,FALSE POSITIVE,1,1,19.56313723,228.323880625,0.908,6.8575,5385.612499999999,9.73,706.0,58.71,157.8,5766.0,4.352,1.077,297.52863,41.259911,14.035,0
658,5816811,FALSE POSITIVE,FALSE POSITIVE,1,1,2.227718792,134.452638,1.04,4.9699,1039.0,8.88,1400.0,906.46,124.3,6038.0,4.508,0.922,298.33893,41.073479,14.85,0
659,5816165,FALSE POSITIVE,FALSE POSITIVE,1,0,0.591914504,228.323880625,1.344,1.0225,1057.7,27.21,1646.0,1746.78,56.3,5122.0,4.659,0.655,298.20035,41.011688,15.643,0
